ID,tweet,Tag,newlabel
1337709064374120450,tvpsychologist piersmorgan years research vaccine hiv least years research vaccine cancer ongoing research vaccine common cold less year vaccine covid want take,rushed,['rushed']
1354201354017918976,news dude moderna president says vaccine covers covid variants modernas asshat president people able get booster shot narrator narrator lie httpstcomrltxfk,ineffective,['ineffective']
1408481638279827458,apf put tweet sensationalistic leave important detail dozen fully vaccinated doctors chinese vaccine provided zero efficacy data similar events countries prove worthless httpstcotwlkmlwrcg,"country,ineffective,rushed","['country', 'ineffective', 'rushed']"
1358164133959581697,carmenshier cbcnews doctors said think metals vaccine thats causing neurological reaction jan rt womans severe reaction pfizer covid vaccine prompts investigation youtube httpstcohmerakaqy,side-effect,['side-effect']
1291471766175518735,jenguernsey drjengunter picardonhealth would agree general public mds seem happy poorly tested vaccines one moderna reduce symptoms still transmit apply standards hcq look doctors invent vaccines look said httpstcokvtqriut,ineffective,['ineffective']
1364759489535242240,found whats covid vaccine disgusted repulsive opting receiving covid vaccine,ingredients,['ingredients']
1352364762491985923,stevethsoundman ticerichard charleswalkermp majority covid ie immunity israel giving vaccine anyone whos covid hope country follows suit doubt theyve got interests big pharma,"pharma,unnecessary","['pharma', 'unnecessary']"
1335458914515619842,corybmorgan really vaccine im alone unafraid covid worried vaccines concerns punishment afraid lawmakers politicians scared us also,"mandatory,unnecessary","['mandatory', 'unnecessary']"
1338708925970051073,cant say clearly year trustdestroying decisions public health bureaucracy lying side effect profile pfizer vaccine damage cant fixed data clear many people unpleasant side effects,side-effect,['side-effect']
1254095466158944257,ingrahamangle apparent globalists whos agenda push vaccine chinese coronavirus even though treatments work point important strategize outsmart game order save america beat game realdonaldtrump,political,['political']
1451583291325181952,jdanielenj kakapoian liketoknowu cnbc pfizer know know whats additionally sad posturing actually think anything expressed meaningful people permanently disabled parents children heart injury neurological disorders postvaccination,side-effect,['side-effect']
1377278500961390594,jsolomonreports comes kids probably different parents never enough verification test proves safety vaccine,"rushed,side-effect","['rushed', 'side-effect']"
1365973503040716800,clarkemicah aslannottame somewhat disappointed peterat time one force upon vaccine like farage push comes shove found wanting perhaps establishment figures hiding cloaks falsehood,mandatory,['mandatory']
1336311144080928769,blantdaddy anything say told elderly neighbor vax pfizer exec adnmitted safe later today printing anyone else wants know,side-effect,['side-effect']
1340651896432955392,royblunt umkcmedschool one arms vaccine rollout isnt going million people older make deaths perhaps pfizer big pharm afraid death rate plunges one vaccinate silence results huge loss life,side-effect,['side-effect']
1414926109364396032,fda reportedly issue warning johnson johnson vaccine rare autoimmune disorder httpstcorbmzdpunoa httpstcoeveiohffe,side-effect,['side-effect']
1364978386423189507,insisting vaccine many people need make much profit treatment people might need one preventative vitamind supplement ziverdo ivermectin favipiravir ivermectin doxycycline,"pharma,unnecessary","['pharma', 'unnecessary']"
1338715915257409536,helpful info roundup cancan take pfizer vaccine would thought given allergies dr would say one im highly allergic preservatives allergic novocainelidocaine even doesnt httpstcoxlikrqzbo,side-effect,['side-effect']
1349088391556689921,matthancock borisjohnson nd dose vaccine given much later recommended whats chance covid circumvent vaccine become far worse im truly worried,ineffective,['ineffective']
1264128729611042816,palkisu jairbolsonaro big pharma play work promote expensive vaccines comprehensive study patients administered hcq zinc onset outcomes oxford vaccine succeeds send big pharma actors huge depression theyre hoping oxford vax fails,pharma,['pharma']
1368575819061268481,time flip switch covid vaccine messaging jim sollisch couldnt agree cdcgov listening arent getting vaccinated stay locked homes httpstcotawbjtsn,political,['political']
1378302333063401474,vaccines work like say matter people dont dont get covid choice meanwhile everybody else vaccine fine utterly utterly absurd,mandatory,['mandatory']
1335231090085150720,narendramodi drharshvardhan realdonaldtrump dont need stupid vaccine needs days give immunity modi baba please act wise bring great vaccine may like pfizer,"ineffective,unnecessary","['ineffective', 'unnecessary']"
1308383981042380801,thetruthii borisjohnson months even youve bulldozed vaccine measures still place said yesterday welcome new normal well house,ineffective,['ineffective']
1337586791323471874,realdonaldtrump would believe pfizer vaccine safe doncovfefe bullied fda approval lets wait joebiden fda trust,rushed,['rushed']
1433095359002198020,newzealand government confirms woman died pfizer vaccine emailed statement mondaynzs covid vaccine independent safety monitoring board said woman died myocarditisan inflammation heart musclefollowing pfizer vaccination httpstcogwknols,side-effect,['side-effect']
1348130970889826304,lynnfynn ade effect host cells fact according director gao chinese center disease control prevention mrnabased vaccine poses serious danger mrna technology developed fight cancer cells cancer patients start,side-effect,['side-effect']
1443344458196688899,worse pfizer booster shot yielded similar rates reported side effects second dose according new cdc report httpstcouqdqqmie,side-effect,['side-effect']
1407241955654856706,delhi girl suffers deadly neurological complications post covid vaccination covishield dies within days covidvaccinesideeffects covidvaccinenewsideeffects httpstcoknlpsoqy,side-effect,['side-effect']
1334521318918787073,different topichow many going take vaccine covid im minds im anti vaxxer concerns may rushed,rushed,['rushed']
1366715351564750850,add seem working toward vaccine passports told us vaccines dont prevent catching passing covid,ineffective,['ineffective']
1340132973446774785,agenda went praise explicitly experimental pfizer vaccine propaganda gone another level public force fed info get submit horrible vaccine,"mandatory,rushed","['mandatory', 'rushed']"
1298703745996529669,highwiretalk vaxxedstlouis filed petition court nbc news invasion privacy public defamation successfully treating sons vaccine injury alternative treatment lot work still please donate httpstcowwgoylpox,side-effect,['side-effect']
1336341917492150276,httpstconvnymowphh unproven vaxx rcovry rat immune system makes nosense lab medical experiments lab humans medical experiments covidvaccine covid covidvaccine httpstcorwjvgjdcpd,ineffective,['ineffective']
1299924667080142848,govt wants neetjee exams mean spread corona virus rapidly increase demand supply called vaccines lobbies aided companies covid declining herd immunity distancing changing climate mannkinahistudentskibaat httpstcoqprukqj,"conspiracy,pharma","['conspiracy', 'pharma']"
1366800257166761986,angelsfeartogo drteckkhong vaccine within weeks actually covid definitely get something reaction like flu,side-effect,['side-effect']
1328383138083516422,thesportsjd andrewbostom one frieden another got special visit pfizer wouldnt surprised reached dengdong bs political vaccines scheduled ready fall along science created drama none,political,['political']
1344720891587026944,philbig doctordoggo lindaspectrum petertimmins hepworthclare gather pfizer said dont know vacine effective days prolonged interval first second jabs never trialled totally science free political decision could go horribly wrong,"ineffective,political,rushed","['ineffective', 'political', 'rushed']"
